year,to_country_id,to_country,performer,song,place_contest,sf_num,running_final,running_sf,place_final,points_final,place_sf,points_sf,points_tele_final,points_jury_final,points_tele_sf,points_jury_sf,composers,lyricists,lyrics,youtube_url
2014,lt,Lithuania,Attention, Vilija Matačiūnaitė,,2.0,,7.0,,,11.0,36.0,,,,,Viktoras Vaupšas;Vilija Matačiūnaitė,Vilija Matačiūnaitė,"Attention\n\nAttention\nAttention\n\nDid you think that you could get me, boy? (No)\nThink again babe\nThought you could buy me for a drink or two\nBut I'm not that easy\n\nYou saw me chatting with my girls at bar (True)\nWe're all pretty\nYou told me I look like a movie star (Babe)\nI'm not that naive\n\nSo I'm gonna make you, make you fall\nDown, d-d-down, down on your knees\nI'm gonna make you, make you fall\nDown, down, down\n\nI'm gonna make you, make you fall\nDown, d-d-down, down on your knees\nI'm gonna make you, make you fall\nDown to get all\n\nAttention\nA little care\nAnd you can have love-love-love-love, some love\nAttention\nA little care\nAnd you can have lots of love\n\nDo you dream about me in your bed?\nKeep on dreamin'\nYou thought I'd give it to you, all I have? (Wait)\nNot the first night\n\nYou said that it might be the love at first sight\nBabe, hold your horses\nYou told me you're the best I'll ever have\nBut I just don't believe so\n\nI'm gonna make you, make you fall\nDown, d-d-down, down on your knees\nI'm gonna make you, make you fall\nDown, down, down\n\nI'm gonna make you, make you fall\nDown, d-d-down, down on your knees\nI'm gonna make you, make you fall\nD-d-d-d-d-d-d-down\n\nAttention\nA little care\nAnd you can have love-love-love-love, some love\nAttention\nA little care\nAnd you can have lots of love\n\nAttention\nA little care\n(Attention)\nAttention\nA little care\n\n(Now listen)\n\nI'm not gonna ask you, ""buy me diamonds""\nNo, no, no, no, no\nJust behave yourself\nTreat me very well\nGive me some (Some)\n\nAttention\nA little care\nAnd you can have love-love-love-love, some love (Give me some)\nAttention\nA little care\nAnd you can have lots of love (Give me some)\n\nAttention\nA little care\nAnd you can have love-love-love-love, some love (Give me some)\nAttention\nA little care\nAnd you can hаve luck, one love (Give me ѕome)\n\nAttention",https://youtube.com/watch?v=qOGEtw7tmik
2014,ie,Ireland,Heartbeat, Can-Linn feat. Kasey Smith,,2.0,,9.0,,,12.0,35.0,,,,,Hazel Kaneswaran;Jonas Gladnikoff;Patrizia Helander;Rasmus Palmgren,Jonas Gladnikoff;Patrizia Helander;Rasmus Palmgren,"Heartbeat\n\nWhite lightening upon us again\nThe wall is now paper thin\nAnd soon the sun's breaking in\nDon't you know, know…\n\nHow the world is not always true\nStill my truth will remain in you\nWe'll be braver and start anew\nI know, know…\n\nOooh…\nWhen the ocean's way too deep\n\nKeep your head high above the water\nWe can make it and break the border\nHold on to my heartbeat\nMy heartbeat, my heartbeat\nFace the danger and face tomorrow\nYou're a dreamer and you don't know\nThat no story is carved in stone\nJust hold on to my heartbeat\nMy heartbeat\n\nThe ground may be caving in\nAnd some wounds they may never mend\nBut we'll rise up and try again\nI know, know…\n\nOooh…\nWhen the shore gets hard to see\n\nKeep your head high above the water\nWe can make it and break the border\nHold on to my heartbeat\nMy heartbeat, my heartbeat\nFace the danger and face tomorrow\nYou're a dreamer and you don't know\nThat no story is carved in stone\nJust hold on to my heartbeat\nMy heartbeat\n\nKeep your head high above the water\nWe can make it and break the border\nHold on to my heartbeat\nMy heartbeat, my heartbeat\nFace the danger and face tomorrow\nYou're a dreamer and you don't know\nThat no story is carved in stone\nJuѕt hold on to my heartbeat\nMy heartbeаt",https://youtube.com/watch?v=J9zEybTMeEs
2014,mk,North MacedoniaN.Macedonia,Sky,To the  Tijana,,2.0,,11.0,,,13.0,33.0,,,,,Darko Dimitrov;Lazar Cvetkoski,Darko Dimitrov;Elena Risteska Ivanovska,"To the Sky\n\nI got a feeling that I wanna go loud\nMake my move, and let it all get out\nI got a feeling that I wanna go wild\nTake my hand, baby I got all night\n\nTake me now, you know I want you\nHold me now, 'cause I can't stop it\nTake me up where we can do this to the stars tonight\n\nWhere do we go now, to the sky\nYou and I, beautiful\nWhere do we go no, to the stars\nShining so bright, and to the sky\nWhere do we go now?\n\nI got a feeling that I need you all the time\nMake me feel that is why you are mine\nI got a feeling that we both can shine\nHeld together by the hand of life\n\nTake me now, you know I want you\nHold me now, cause I can't stop it\nTake me up where we can do this to the stars tonight\n\nWhere do we go now, to the sky\nYou and I, beautiful\nWhere do we go now, to the stars\nShining so bright, and to the sky\n\nNo I don't wanna live without you for another day\nAnd if I said it once it means that you will have to stay\nYou better hold me, dance, stay like this forever\nTake me dancing tonight\n\nTake me now, you know I want you\nHold me now, cause I can't stop it\nNow\n\nWhere, where do we go?\nWhere, where do we go?\nWhere, where do we go?\n\nWhere, where do we go now?\n\nTo the sky now, you and I, beautiful\nWhere, where do we go now?\nTo the stars, shinking so bright and to the sky\n\nWhere, where do we go now?\nTo the stars, shinking so bright, аnd to the ѕky…\nWhere, where do we go now?",https://youtube.com/watch?v=2BqLPMF8Xdc
2014,il,Israel,Heart,Same  Mei Finegold,,2.0,,2.0,,,14.0,19.0,,,,,Rami Talmid,,"Same Heart\n\nYou fill me up\nWith poisoned love\nYou fill my soul\nWith sins, but I have learnt to grow\n\nAnd now, too many lies\nToo many cries\nThey are as long as the infinity\nI'm, starting to rise\nDon't need to be criticised\nI'm not an animal in captivity\n\nI'm skinning you out\nNo longer a part\nWe don't beat from the same heart\n\nAta shotek\nAni shvuya\nMitoch milim\nNotzra dmama\n\nZman, lakum bli chashash\nLevchor mechadash\nVehashemesh titgale elai\n\nDam, bo'er lo nirdam\nHakoach bi kam\nHachofesh kvar kore li lesham\n\nMitoch hadmama\nEl avir lenshima\nLo achsir od pe'ima\n\nZman lakum velivchor\nShamayim ve'or\nLo achsir od pe'ima\n\nAnd it's time for me to clean up your mess\nI will take it without any regrets\nAnd it's time for me to open my eyes\nAnd to recognise\nWe don't beat from the same heart\n\nI'm skinning you out\nNo longer a part\nWe don't beat from the same heart\n\nWe don't beat from the same heart\n\nWe don't beat from the ѕame heаrt",https://youtube.com/watch?v=acOZVEN5XjE
2014,ge,Georgia,Earth,Three Minutes To  The Shin and Mariko,,2.0,,4.0,,,15.0,15.0,,,,,Zaza Miminoshvili,Eugen Eliu,"Three Minutes To Earth\n\nShin… Shin…\n\nHome, home, through the star trail of a lonely star\nHome to the Earth where we belong, belong to…\nDazzling light of mankind's emotion:\nShow us the stairway to come back to Earth – sky diver's space jump\nLead those three minutes longin' for love\nPeace and light everywhere…\nPick up all the rainbow buds from the sky\nAll the tries, all the whys\nThree minutes to Earth for you and for me\n\nShow us the stairway to come back to Earth – sky diver's space jump\nLead those three minutes longin' for love\nPeace and light everywhere…\nShow us the stairway to come back to Earth – sky diver's space jump\nDress up the stairway to Earth with no sigh – rock the boat of ragged despair\nPick up all the rainbow buds from the sky\nHear the chime – now's the time:\nThree minutes time to Earth for you and me\nTake our breath away aѕ we fly…\n\nAnytime, anywhere, we аre going SHIN",https://youtube.com/watch?v=0v69AvCQJQY
2015,se,Sweden,Heroes, Måns Zelmerlöw,1.0,,10.0,,1.0,365.0,,,,,,,Anton Hård af Segerstad;Joy Deb;Linnea Deb,,Heroes\n\nDon't tell the gods I left a mess\nI can't undo what has been done\nLet's run for cover\n\nWhat if I'm the only hero left\nYou better fire off your gun\nOnce and forever\n\nHe said go dry your eyes\nAnd live your life like there is no tomorrow son\nAnd tell the others\nTo go sing it like a hummingbird\nThe greatest anthem ever heard\n\nWe are the heroes of our time\nBut we're dancing with the demons in our minds\n\nWe are the heroes of our time\nHeroes\n\nBut were dancing with the demons in our minds\nHeroes\n\nWe are the heroes of our time\nHeroes\n\nBut were dancing with the demons in our minds\nHeroes\n\nThe crickets sing a song for you\nDon't say a word don't make a sound\nIt's lifes creation\n\nI make worms turn into butterflies\nWake up and turn this world around\nIn appreciation\n\nHe said I never left your side\nWhen you were lost I followed right behind\nWas your foundation\n\nNow go sing it like a hummingbird\nThe greatest anthem ever heard\nNow sing together\n\nWe are the heroes of our time\nHeroes\n\nBut we're dancing with the demons in our minds\nHeroes\n\nWe are the heroes\n\n(We keep dancing with the demons)\n(You could be a hero)\n\nNow go sing it like a hummingbird\nThe greatest anthem ever heard\nNow sing together\n\nWe are the heroes of our time\nHeroes\n\nBut we're dancing with the demons in our minds\nHeroes\n\nWe are the heroes of our time\nHeroes\n\nBut were dancing with the demons in our minds\nHeroes\n\nWe аre the heroeѕ,https://youtube.com/watch?v=5sGOwFVUU0I
2015,ru,Russia,Voices,A Million  Polina Gagarina,2.0,,25.0,,2.0,303.0,,,,,,,Gabriel Alares;Joakim Björnberg;Katrina Noorbergen;Leonid Gutkin;Vladimir Matetsky,,A Million Voices\n\nWe are the world's people\nDifferent yet we're the same\nWe believe\nWe believe in a dream\n\nPraying for peace and healing\nI hope we can start again\nWe believe\nWe believe in a dream\n\nSo if you ever feel love is fading\nTogether like the stars in the sky\nWe can sing\nWe can shine\n\nWhen you hear our voices call\nYou won't be lonely anymore\nA million voices\nYour heart is like a beating drum\nBurning brighter than the sun\nA million voices\n\nNow as the world is listening\nFrom cities and satellites\nWe believe\nWe believe\nIn a dream\n\nIf you ever feel love is fading\nTogether like the stars in the sky\nWe can sing\nWe can shine\n\nWhen you hear our voices call\nYou won't be lonely anymore\nA million voices\nYour heart is like a beating drum\nBurning brighter than the sun\nA million voices\n\nWhen I look around at these faces\nI can see the stars in the sky\nWe will sing\nWe will shine\n\n(When you hear our voices call\nYou won't be lonely аnymore)\nA million voices\n\nSinging out\nSinging out\nOoh\nSinging out\nSinging out\nOoh\nSinging out\nA million voices\n\nSinging out\nSinging out\nOoh\nSinging out\nSinging out\nOoh\nSinging out\nA million voices\n\nA million voiceѕ,https://youtube.com/watch?v=GVJW9ImpiWc
2015,it,Italy,amore,Grande  Il Volo,3.0,,27.0,,3.0,292.0,,,,,,,Ciro Esposito;Francesco Boccia,,"Grande amore\n\nChiudo gli occhi e penso a lei\nIl profumo dolce della pelle sua\nÈ una voce dentro che mi sta portando dove nasce il sole\n\nSole sono le parole\nMa se vanno scritte tutto può cambiare\nSenza più timore te lo voglio urlare\nQuesto grande amore\nAmore, solo amore è quello che sento\n\nDimmi perché quando penso, penso solo a te\nDimmi perché quando vedo, vedo solo te\nDimmi perché quando credo, credo solo in te\nGrande amore\n\nDimmi che mai\nChe non mi lascerai mai\nDimmi chi sei\nRespiro dei giorni miei d'amore\nDimmi che sai\nChe solo me sceglierai\nOra lo sai\nTu sei il mio unico grande amore\n\nDimmi perché quando penso, penso solo a te\nDimmi perché quando amo, amo solo te\nDimmi perché quando vivo, vivo solo in te\nGrande amore\n\nDimmi che mai\nChe non mi lascerai mai\nDimmi chi sei\nRespiro dei giorni miei d'amore\nDimmi che sai\nChe non mi sbaglierei mai\nDimmi che sei\nChe sei il mio unico grande amore\n\nChe ѕei il mio unico grande аmore",https://youtube.com/watch?v=1TOMqZV2jA8
2015,be,Belgium,Inside,Rhythm  Loïc Nottet,4.0,,13.0,,4.0,217.0,,,,,,,Loïc Nottet;Luuk Cox,Beverly Jo Scott,"Rhythm Inside\n\nListen to the sound of thunder\nRolling in the soul down under\nFar beneath the skin it rumbles\nStep to the step of the drum that rolls inside\n\nBe you enemy or lover\nWe were put here to discover\nThe heart that beats within each other\nWe gonna ra-pa-pab, ra-pa-pab\nWe gonna ra-pa-pab tonight\n\nAnd if we die tomorrow\nWhat do we have to show?\nFor the wicked ways down below\nThe rhythm inside is telling us\n\nWe can fly tomorrow\nOn the beautiful wind that blows\nOn a cosmic track, love attack\nI'm gonna get that rhythm back\n\nBe you enemy or brother\nWe were put here to discover\nThe heart that beats within each other\nWe gonna ra-pa-pab, ra-pa-pab\nWe gonna ra-pa-pab tonight\n\nAnd if we die tomorrow\nWhat do we have to show?\nFor the wicked ways down below\nThe rhythm inside is telling us\n\nWe can fly tomorrow\nOn the beautiful wind that blows\nOn a cosmic track, love attack\nI'm gonna get that rhythm back\n\nGonna ra-pa-pab, ra-pa-pab\nWe gonna ra-pa-pab tonight\nWe gonna ra-pa-pab, ra-pa-pab\nWe gonna ra-pa-pab tonight\n\nWe gonna ra-pa-pab, ra-pa-pab\nWe gonna ra-pa-pab tonight\nWe gonna ra-pa-pab, ra-pa-pab\nWe gonna ra-pa-pab tonight\n\nAnd if we die tomorrow\nWhat do we have to show?\nFor the wicked ways down below\nThe rhythm inside is telling us\n\nWe can fly tomorrow\nOn the beautiful wind that blows\nOn a coѕmic track, love attack\nI'm gonna get that rhythm bаck",https://youtube.com/watch?v=G48p8eNhnd8
2015,au,Australia,Again,Tonight  Guy Sebastian,5.0,,12.0,,5.0,196.0,,,,,,,David Ryan Harris;Guy Sebastian;Louis Schoorl,,"Tonight Again\n\nOh, everyone's got their problems\nThere's always something on your mind\nOh, but tonight we ain't gotta solve them\nFor now let's leave them all behind\n\nOh, do what you what you what you want\nDo what you what you what you want\nDo what you what you what you want\nOh get on it, ooh get on it\n\nI don't want tomorrow\nOh baby, tonight's so good\nTonight's so good\nThis is one tough act to follow\nOh baby, tonight's so good\nForget tomorrow – we can do tonight again\n\nOh oh oh oh\nWe can do tonight again\nOh oh oh oh\nWe can do tonight\n\nOh, some people might call you crazy\nThey say we only live for fun\nThey may be right but only maybe\nI can guarantee what we got is what we want\n(Ain't that right?)\n\nDo what you what you what you want\nDo what you what you what you want\nDo what you what you what you want\nOh get on it, ooh get on it\n\nI don't want tomorrow\nOh baby, tonight's so good\nTonight's so good\nThis is one tough act to follow\nOh baby, tonight's so good\nForget tomorrow – we can do tonight again\n\nOh oh oh oh\nWe can do tonight again\nOh oh oh oh\nOh, we can do tonight again\nOh oh oh oh\nWe can do tonight again\nOh oh oh oh\n\nDo what you what you what you want\nDo what you what you what you want\nDo what you what you what you want\nOh, get on it, ooh get on it\n\nI don't want tomorrow\nOh baby, tonight's so good\nTonight's so good\nThis is one tough act to follow\nOh baby, tonight's so good\nForget tomorrow – we can do tonight again\n(I don't want tomorrow)\n(Oh baby, tonight's so good)\nTonight's so good\nThis is one tough act to follow\nOh baby, tonight's ѕo good\nForget tomorrow – we can do tonight again\n\nOh oh oh oh\nWe can do tonight again\nOh oh oh oh\nForget tomorrow – we can do tonight agаin",https://youtube.com/watch?v=H0EhhZWXTng
2015,lv,Latvia,Injected,Love  Aminata,6.0,,19.0,,6.0,186.0,,,,,,,Aminata Savadogo,,"Love Injected\n\nYou bring the light to my darkest side, babe\nThe day, the night split together side, ooh\nYou care, you animate\nYou got me bare, bring up the heartbreak\n\nYour love revives my soul\nAnd I know you choose it all over all\n\nYour eyes are the mirror\nLook under the cover\nLove is above all\nI'm safe into your hands\nLet's move away, the urges expand\n\nYour love revives my soul\nAnd I know you choose it all over all\n\nShow me the source of the light\nI'm becoming affected\nSeeing the glow of the way\nIs what I have detected\nSeeing it then in my life\nIt's a shiny reflected\nLove injected, love injected\n\nYour love revives my soul\nAnd I know you chooѕe it all over аll",https://youtube.com/watch?v=-usdXbeGHi8
2015,ee,Estonia,Yesterday,Goodbye to  Elina Born & Stig Rästa,7.0,,4.0,,7.0,106.0,,,,,,,Stig Rästa,,"Goodbye to Yesterday\n\nI woke up at six AM\nMy eyes were closed but my mind was awake\nPretended I was breathing in a deep sleep pace\n\nGot dressed so quietly\nI was frozen by the jingle of my keys at the door\nAs I got outside I smiled to the dog\n\nI didn't wanna wake you up\nMy love was never gonna be enough\nSo I took my things and got out of the way now, girl\n\nWhy didn't you wake me up?\nI'm pretty sure I would have told you to stop\nLet's try again and say goodbye\nGoodbye to yesterday\n\nWhy would you think like that\nYeah, we fight a lot, but in the end\nYou and I, we're a perfect match\n\nI wouldn't want it any other way\nBut now you're gone and I'm all alone\nLying here naked and staring at the phone\n\nI didn't wanna wake you up\nMy love was never gonna be enough\nSo I took my things and got out of the way now, girl\n\nWhy didn't you wake me up?\nI'm pretty sure I would have told you to stop\nLet's try again and say goodbye\nGoodbye to yesterday\n\nI didn't wanna wake you up\nMy love was never gonna be enough\nSo I took my things and got out of the way now, girl\n\nWhy didn't you wake me up?\nI'm pretty sure I would have told you to stop\nLet's try again and say goodbye\nGoodbye to yesterday\n\nGoodbye to yesterday\nOoh, goodbye to yeѕterdаy",https://youtube.com/watch?v=Xsx_dIJOtgI
